Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
732,0.3295111797285395,0.3266363565982806,1.5961702127659574,1.5961702127659574,6.416373140318396,5.244846164591784,0.3542788,0.51,0.0,0.0,0.0,0.0
733,0.3297938234848154,0.32684995897935926,1.5960283687943262,1.5960283687943262,6.416373140318396,5.244846164591784,0.35496125,0.48,0.0,0.0,0.0,0.0
734,0.33007690251078464,0.32706411721851225,1.595886524822695,1.595886524822695,6.416373140318396,5.244846164591784,0.35563275,0.45,0.0,0.0,0.0,0.0
735,0.3303604140347859,0.327278816706592,1.5957446808510638,1.5957446808510638,6.416373140318396,5.244846164591784,0.3562946,0.42,0.0,0.0,0.0,0.0
736,0.33064435636429546,0.3274940435567709,1.5956028368794326,1.5956028368794326,6.416373140318396,5.244846164591784,0.35694808,0.39,0.0,0.0,0.0,0.0
737,0.3309287288827648,0.32770978460733363,1.5954609929078014,1.5954609929078014,6.416373140318396,5.244846164591784,0.35759443,0.35999998,0.0,0.0,0.0,0.0
738,0.3312135320229429,0.32792602740612964,1.5953191489361702,1.5953191489361702,6.416373140318396,5.244846164591784,0.3582349,0.32999998,0.0,0.0,0.0,0.0
739,0.33149876726418304,0.32814276021269767,1.595177304964539,1.595177304964539,6.416373140318396,5.244846164591784,0.35887083,0.29999998,0.0,0.0,0.0,0.0
740,0.33178443717741396,0.32835997203615813,1.5950354609929078,1.5950354609929078,6.416373140318396,5.244846164591784,0.35950345,0.26999998,0.0,0.0,0.0,0.0
741,0.3320705453754036,0.32857765260068755,1.5948936170212766,1.5948936170212766,6.416373140318396,5.244846164591784,0.36013407,0.23999998,0.0,0.0,0.0,0.0
742,0.3323570965581541,0.32879579238281503,1.5947517730496454,1.5947517730496454,6.416373140318396,5.244846164591784,0.36076397,0.20999998,0.0,0.0,0.0,0.0
743,0.33264409648734705,0.32901438259429683,1.5946099290780142,1.5946099290780142,6.416373140318396,5.244846164591784,0.36139444,0.17999998,0.0,0.0,0.0,0.0
744,0.3329315519847439,0.3292334151827083,1.5944680851063828,1.5944680851063828,6.416373140318396,5.244846164591784,0.36202678,0.14999998,0.0,0.0,0.0,0.0
745,0.3332194709545141,0.32945288284979063,1.5943262411347516,1.5943262411347516,6.416373140318396,5.244846164591784,0.36266235,0.119999975,0.0,0.0,0.0,0.0
746,0.3335078624057764,0.3296727790695029,1.5941843971631204,1.5941843971631204,6.416373140318396,5.244846164591784,0.3633024,0.089999974,0.0,0.0,0.0,0.0
747,0.33379673640427104,0.3298930980515503,1.5940425531914892,1.5940425531914892,6.416373140318396,5.244846164591784,0.36394832,0.059999973,0.0,0.0,0.0,0.0
748,0.3340861041190664,0.33011383477686695,1.593900709219858,1.593900709219858,6.416373140318396,5.244846164591784,0.3646014,0.029999973,0.0,0.0,0.0,0.0
749,0.3343759778220938,0.33033498499664754,1.5937588652482269,1.5937588652482269,6.416373140318396,5.244846164591784,0.36526296,-2.6747584e-08,0.0,0.0,0.0,0.0
750,0.33466637084053247,0.3305565451948995,1.5936170212765957,1.5936170212765957,3.088244935719126,3.7970739211960196,0.36593437,-0.030000027,0.0,0.0,0.0,0.0
751,0.3349572976515939,0.3307785126591342,1.5934751773049645,1.5934751773049645,3.088244935719126,3.7970739211960196,0.36661696,-0.06000003,0.0,0.0,0.0,0.0
752,0.3352487738116839,0.3310008854241959,1.5933333333333333,1.5933333333333333,3.088244935719126,3.7970739211960196,0.36731207,-0.090000026,0.0,0.0,0.0,0.0
753,0.3355408159805776,0.3312236622880737,1.593191489361702,1.593191489361702,3.088244935719126,3.7970739211960196,0.36802113,-0.12000003,0.0,0.0,0.0,0.0
754,0.33583344199322657,0.3314468428635304,1.5930496453900709,1.5930496453900709,3.088244935719126,3.7970739211960196,0.36874545,-0.15000002,0.0,0.0,0.0,0.0
755,0.33612667076594155,0.331670427502871,1.5929078014184397,1.5929078014184397,3.088244935719126,3.7970739211960196,0.3694864,-0.18000002,0.0,0.0,0.0,0.0
756,0.33642052234498254,0.3318944173308355,1.5927659574468085,1.5927659574468085,3.088244935719126,3.7970739211960196,0.3702454,-0.21000002,0.0,0.0,0.0,0.0
757,0.3367150179554101,0.3321188142771292,1.5926241134751773,1.5926241134751773,3.088244935719126,3.7970739211960196,0.3710238,-0.24000002,0.0,0.0,0.0,0.0
758,0.33701017993166976,0.3323436210182815,1.592482269503546,1.592482269503546,3.088244935719126,3.7970739211960196,0.37182304,-0.27,0.0,0.0,0.0,0.0
759,0.3373060317906386,0.3325688410275528,1.592340425531915,1.592340425531915,3.088244935719126,3.7970739211960196,0.3726445,-0.3,0.0,0.0,0.0,0.0
760,0.3376025982101043,0.3327944785522344,1.5921985815602837,1.5921985815602837,3.088244935719126,3.7970739211960196,0.37348962,-0.33,0.0,0.0,0.0,0.0
761,0.3378999050311866,0.3330205386086726,1.5920567375886525,1.5920567375886525,3.088244935719126,3.7970739211960196,0.37435982,-0.36,0.0,0.0,0.0,0.0
762,0.33819797930845746,0.3332470270130098,1.5919148936170213,1.5919148936170213,3.088244935719126,3.7970739211960196,0.37525648,-0.39000002,0.0,0.0,0.0,0.0
763,0.33849684924168444,0.3334739503213854,1.5917730496453901,1.5917730496453901,3.088244935719126,3.7970739211960196,0.37618113,-0.42000002,0.0,0.0,0.0,0.0
764,0.33879654429765926,0.33370131591401686,1.591631205673759,1.591631205673759,3.088244935719126,3.7970739211960196,0.37713513,-0.45000002,0.0,0.0,0.0,0.0
765,0.3390970950949408,0.333929131898665,1.5914893617021275,1.5914893617021275,3.088244935719126,3.7970739211960196,0.37812,-0.48000002,0.0,0.0,0.0,0.0
766,0.3393985335262349,0.3341574071939097,1.5913475177304963,1.5913475177304963,3.088244935719126,3.7970739211960196,0.3791372,-0.51,0.0,0.0,0.0,0.0
767,0.33970089269107917,0.3343861514679538,1.5912056737588651,1.5912056737588651,3.088244935719126,3.7970739211960196,0.38018817,-0.53999996,0.0,0.0,0.0,0.0
768,0.34000420694751776,0.3346153751670783,1.591063829787234,1.591063829787234,3.088244935719126,3.7970739211960196,0.38127443,-0.56999993,0.0,0.0,0.0,0.0
769,0.3403085119165401,0.3348450895076895,1.5909219858156027,1.5909219858156027,3.088244935719126,3.7970739211960196,0.38239747,-0.5999999,0.0,0.0,0.0,0.0
770,0.3406138444867605,0.33507530646799233,1.5907801418439715,1.5907801418439715,3.088244935719126,3.7970739211960196,0.3835588,-0.6299999,0.0,0.0,0.0,0.0
771,0.3409202428431411,0.3353060387972175,1.5906382978723403,1.5906382978723403,3.088244935719126,3.7970739211960196,0.38475996,-0.65999985,0.0,0.0,0.0,0.0
772,0.34122774647218834,0.335537300006483,1.5904964539007092,1.5904964539007092,3.088244935719126,3.7970739211960196,0.38600242,-0.6899998,0.0,0.0,0.0,0.0
773,0.3415363961435587,0.33576910434137236,1.590354609929078,1.590354609929078,3.088244935719126,3.7970739211960196,0.3872878,-0.7199998,0.0,0.0,0.0,0.0
774,0.3418462340110499,0.3360014668436088,1.5902127659574468,1.5902127659574468,3.088244935719126,3.7970739211960196,0.3886176,-0.74999976,0.0,0.0,0.0,0.0
775,0.3421573035470903,0.3362344032869597,1.5900709219858156,1.5900709219858156,5.654291195108987,-2.7606874161964496,0.3899934,-0.77999973,0.0,0.0,0.0,0.0
776,0.34246964957274756,0.33646793018437704,1.5899290780141844,1.5899290780141844,5.654291195108987,-2.7606874161964496,0.39141676,-0.8099997,0.0,0.0,0.0,0.0
777,0.3427833182880336,0.3367020647946507,1.5897872340425532,1.5897872340425532,5.654291195108987,-2.7606874161964496,0.39229542,-0.8099997,0.0,0.0,0.0,0.0
778,0.3430978811060333,0.3369364702771342,1.589645390070922,1.589645390070922,5.654291195108987,-2.7606874161964496,0.3931774,-0.8099997,0.0,0.0,0.0,0.0
779,0.34341334132506757,0.33717114731114384,1.5895035460992908,1.5895035460992908,5.654291195108987,-2.7606874161964496,0.3913867,-0.8399997,0.0,0.0,0.0,0.0
780,0.3437275539194012,0.3374045010874459,1.5893617021276596,1.5893617021276596,5.654291195108987,-2.7606874161964496,0.39294618,-0.86999965,0.0,0.0,0.0,0.0
781,0.34404321519321135,0.33763851959843677,1.5892198581560284,1.5892198581560284,5.654291195108987,-2.7606874161964496,0.39455822,-0.8999996,0.0,0.0,0.0,0.0
782,0.34436037575916234,0.3378732223151757,1.5890780141843972,1.5890780141843972,5.654291195108987,-2.7606874161964496,0.39622444,-0.9299996,0.0,0.0,0.0,0.0
783,0.3446790876884861,0.3381086294354627,1.588936170212766,1.588936170212766,5.654291195108987,-2.7606874161964496,0.39723536,-0.9299996,0.0,0.0,0.0,0.0
784,0.3449988321263386,0.33834433991179674,1.5887943262411346,1.5887943262411346,5.654291195108987,-2.7606874161964496,0.3973544,-0.95999956,0.0,0.0,0.0,0.0
785,0.34531889151271133,0.33857982346490123,1.5886524822695036,1.5886524822695036,5.654291195108987,-2.7606874161964496,0.3991546,-0.98999953,0.0,0.0,0.0,0.0
786,0.34564062786437066,0.33881606511555,1.5885106382978722,1.5885106382978722,5.654291195108987,-2.7606874161964496,0.40101415,-1.0199995,0.0,0.0,0.0,0.0
787,0.34596409790278093,0.33905308722865474,1.588368794326241,1.588368794326241,5.654291195108987,-2.7606874161964496,0.40293467,-1.0499995,0.0,0.0,0.0,0.0
788,0.34628935984239195,0.33929091283553875,1.5882269503546098,1.5882269503546098,5.654291195108987,-2.7606874161964496,0.40491793,-1.0799994,0.0,0.0,0.0,0.0
789,0.3466164734955531,0.33952956568883147,1.5880851063829786,1.5880851063829786,5.654291195108987,-2.7606874161964496,0.4069656,-1.1099994,0.0,0.0,0.0,0.0
790,0.346945500233443,0.3397690702111587,1.5879432624113474,1.5879432624113474,5.654291195108987,-2.7606874161964496,0.40907952,-1.1399994,0.0,0.0,0.0,0.0
791,0.34727650306759705,0.34000945153118045,1.5878014184397162,1.5878014184397162,5.654291195108987,-2.7606874161964496,0.41126138,-1.1699994,0.0,0.0,0.0,0.0
792,0.34760954661126753,0.3402507354313222,1.587659574468085,1.587659574468085,5.654291195108987,-2.7606874161964496,0.413513,-1.1999993,0.0,0.0,0.0,0.0
793,0.3479446971615683,0.34049294838257615,1.5875177304964538,1.5875177304964538,5.654291195108987,-2.7606874161964496,0.4158362,-1.2299993,0.0,0.0,0.0,0.0
794,0.3482820226854303,0.3407361175086735,1.5873758865248226,1.5873758865248226,5.654291195108987,-2.7606874161964496,0.41823274,-1.2599993,0.0,0.0,0.0,0.0
795,0.34862159285405303,0.34098027058469205,1.5872340425531914,1.5872340425531914,5.654291195108987,-2.7606874161964496,0.4207045,-1.2899992,0.0,0.0,0.0,0.0
796,0.3489634790776629,0.3412254360350058,1.5870921985815603,1.5870921985815603,5.654291195108987,-2.7606874161964496,0.4232534,-1.3199992,0.0,0.0,0.0,0.0
797,0.34930775454058083,0.3414716429305626,1.586950354609929,1.586950354609929,5.654291195108987,-2.7606874161964496,0.42588127,-1.3499992,0.0,0.0,0.0,0.0
798,0.3496544942365992,0.3417189209854739,1.5868085106382979,1.5868085106382979,5.654291195108987,-2.7606874161964496,0.42859003,-1.3799992,0.0,0.0,0.0,0.0
799,0.35000377495609425,0.3419673005183607,1.5866666666666667,1.5866666666666667,5.654291195108987,-2.7606874161964496,0.4313816,-1.4099991,0.0,0.0,0.0,0.0
800,0.3503556753461448,0.3422168124650299,1.5865248226950355,1.5865248226950355,5.874592994177154,5.394433306929786,0.43425798,-1.4399991,0.0,0.0,0.0,0.0
801,0.35071027594673887,0.342467488373059,1.5863829787234043,1.5863829787234043,5.874592994177154,5.394433306929786,0.43722117,-1.4699991,0.0,0.0,0.0,0.0
802,0.351067659251646,0.34271936041280915,1.586241134751773,1.586241134751773,5.874592994177154,5.394433306929786,0.44027314,-1.499999,0.0,0.0,0.0,0.0
803,0.3514279096721799,0.3429724613189727,1.586099290780142,1.586099290780142,5.874592994177154,5.394433306929786,0.4434159,-1.529999,0.0,0.0,0.0,0.0
804,0.3517911135985302,0.34322682440027535,1.5859574468085107,1.5859574468085107,5.874592994177154,5.394433306929786,0.4466516,-1.559999,0.0,0.0,0.0,0.0
805,0.3521573594859572,0.34348248356527855,1.5858156028368793,1.5858156028368793,5.874592994177154,5.394433306929786,0.44998232,-1.589999,0.0,0.0,0.0,0.0
806,0.3525267378436951,0.3437394732789235,1.585673758865248,1.585673758865248,5.874592994177154,5.394433306929786,0.45341015,-1.6199989,0.0,0.0,0.0,0.0
807,0.3528993412728726,0.3439978285526017,1.585531914893617,1.585531914893617,5.874592994177154,5.394433306929786,0.45693728,-1.6499989,0.0,0.0,0.0,0.0
808,0.35327526452924674,0.34425758495034026,1.5853900709219857,1.5853900709219857,5.874592994177154,5.394433306929786,0.4605659,-1.6799989,0.0,0.0,0.0,0.0
809,0.3536546045372763,0.34451877856013935,1.5852482269503545,1.5852482269503545,5.874592994177154,5.394433306929786,0.46429825,-1.7099988,0.0,0.0,0.0,0.0
810,0.35403746047807216,0.34478144601522936,1.5851063829787233,1.5851063829787233,5.874592994177154,5.394433306929786,0.46813655,-1.7399988,0.0,0.0,0.0,0.0
811,0.35442393375490494,0.34504562442994186,1.584964539007092,1.584964539007092,5.874592994177154,5.394433306929786,0.47208318,-1.7699988,0.0,0.0,0.0,0.0
812,0.35481412815562924,0.34531135146951686,1.584822695035461,1.584822695035461,5.874592994177154,5.394433306929786,0.4761404,-1.7999988,0.0,0.0,0.0,0.0
813,0.3552081497695011,0.3455786652506033,1.5846808510638297,1.5846808510638297,5.874592994177154,5.394433306929786,0.48031065,-1.8299987,0.0,0.0,0.0,0.0
814,0.355606107125769,0.34584760439209705,1.5845390070921985,1.5845390070921985,5.874592994177154,5.394433306929786,0.48459634,-1.8599987,0.0,0.0,0.0,0.0
815,0.356008111234251,0.34611820799757265,1.5843971631205673,1.5843971631205673,5.874592994177154,5.394433306929786,0.48899993,-1.8899987,0.0,0.0,0.0,0.0
816,0.3564142756014376,0.3463905156201362,1.5842553191489361,1.5842553191489361,5.874592994177154,5.394433306929786,0.49352393,-1.9199986,0.0,0.0,0.0,0.0
817,0.3568247162962827,0.34666456725961,1.584113475177305,1.584113475177305,5.874592994177154,5.394433306929786,0.4981709,-1.9499986,0.0,0.0,0.0,0.0
818,0.35723955204123503,0.3469404033749712,1.5839716312056737,1.5839716312056737,5.874592994177154,5.394433306929786,0.50294346,-1.9799986,0.0,0.0,0.0,0.0
819,0.3576589042044572,0.34721806482945866,1.5838297872340426,1.5838297872340426,5.874592994177154,5.394433306929786,0.50784427,-2.0099986,0.0,0.0,0.0,0.0
820,0.3580828969412726,0.3474975929335267,1.5836879432624114,1.5836879432624114,5.874592994177154,5.394433306929786,0.51287603,-2.0399985,0.0,0.0,0.0,0.0
821,0.35851165718703354,0.3477790293876047,1.5835460992907802,1.5835460992907802,5.874592994177154,5.394433306929786,0.51804155,-2.0699985,0.0,0.0,0.0,0.0
822,0.35894531477465147,0.3480624163057592,1.583404255319149,1.583404255319149,5.874592994177154,5.394433306929786,0.5233436,-2.0999985,0.0,0.0,0.0,0.0
823,0.3593840024529486,0.34834779617245404,1.5832624113475178,1.5832624113475178,5.874592994177154,5.394433306929786,0.5287851,-2.1299984,0.0,0.0,0.0,0.0
824,0.35982785595511413,0.34863521183080515,1.5831205673758866,1.5831205673758866,5.874592994177154,5.394433306929786,0.534369,-2.1599984,0.0,0.0,0.0,0.0
825,0.360277014117664,0.3489247065016845,1.5829787234042554,1.5829787234042554,0.7709628736438746,7.629879076230614,0.5330678,-2.1299984,0.0,0.0,0.0,0.0
826,0.36072570133584225,0.34921252777188844,1.582836879432624,1.582836879432624,0.7709628736438746,7.629879076230614,0.5316608,-2.0999985,0.0,0.0,0.0,0.0
827,0.3611738146736432,0.3494986355097253,1.5826950354609928,1.5826950354609928,0.7709628736438746,7.629879076230614,0.5301485,-2.0699985,0.0,0.0,0.0,0.0
828,0.36162125150105195,0.3497829904359476,1.5825531914893616,1.5825531914893616,0.7709628736438746,7.629879076230614,0.52853143,-2.0399985,0.0,0.0,0.0,0.0
829,0.36206790940671607,0.350065554039549,1.5824113475177304,1.5824113475177304,0.7709628736438746,7.629879076230614,0.5268103,-2.0099986,0.0,0.0,0.0,0.0
830,0.3625136864123098,0.35034628868521783,1.5822695035460992,1.5822695035460992,0.7709628736438746,7.629879076230614,0.52498555,-1.9799986,0.0,0.0,0.0,0.0
831,0.3629584807839255,0.3506251574654955,1.582127659574468,1.582127659574468,0.7709628736438746,7.629879076230614,0.5230578,-1.9499986,0.0,0.0,0.0,0.0
832,0.3634021911453002,0.3509021242443905,1.5819858156028368,1.5819858156028368,0.7709628736438746,7.629879076230614,0.52102774,-1.9199986,0.0,0.0,0.0,0.0
833,0.3638447165407948,0.35117715366857766,1.5818439716312056,1.5818439716312056,0.7709628736438746,7.629879076230614,0.51889586,-1.8899987,0.0,0.0,0.0,0.0
834,0.364285956346366,0.35145021108408014,1.5817021276595744,1.5817021276595744,0.7709628736438746,7.629879076230614,0.5166629,-1.8599987,0.0,0.0,0.0,0.0
835,0.3647258104334023,0.3517212626103429,1.5815602836879432,1.5815602836879432,0.7709628736438746,7.629879076230614,0.5143295,-1.8299987,0.0,0.0,0.0,0.0
836,0.3651641791299901,0.35199027508824804,1.581418439716312,1.581418439716312,0.7709628736438746,7.629879076230614,0.51189625,-1.7999988,0.0,0.0,0.0,0.0
837,0.3656009631816324,0.3522572160287008,1.5812765957446808,1.5812765957446808,0.7709628736438746,7.629879076230614,0.50936395,-1.7699988,0.0,0.0,0.0,0.0
838,0.36603606391509924,0.3525220536857323,1.5811347517730496,1.5811347517730496,0.7709628736438746,7.629879076230614,0.50673324,-1.7399988,0.0,0.0,0.0,0.0
839,0.36646938314802363,0.35278475697383166,1.5809929078014184,1.5809929078014184,0.7709628736438746,7.629879076230614,0.50400484,-1.7099988,0.0,0.0,0.0,0.0
840,0.36690082325077095,0.35304529547873237,1.5808510638297872,1.5808510638297872,0.7709628736438746,7.629879076230614,0.50117946,-1.6799989,0.0,0.0,0.0,0.0
841,0.3673302871572651,0.3533036394371439,1.580709219858156,1.580709219858156,0.7709628736438746,7.629879076230614,0.49825794,-1.6499989,0.0,0.0,0.0,0.0
842,0.36775767847783236,0.35355975977788484,1.5805673758865249,1.5805673758865249,0.7709628736438746,7.629879076230614,0.49524096,-1.6199989,0.0,0.0,0.0,0.0
843,0.368182901382019,0.35381362802480554,1.5804255319148937,1.5804255319148937,0.7709628736438746,7.629879076230614,0.49212936,-1.589999,0.0,0.0,0.0,0.0
844,0.36860586073667934,0.35406521635326393,1.5802836879432625,1.5802836879432625,0.7709628736438746,7.629879076230614,0.48892397,-1.559999,0.0,0.0,0.0,0.0
845,0.36902646211626405,0.35431449756973565,1.5801418439716313,1.5801418439716313,0.7709628736438746,7.629879076230614,0.4856256,-1.529999,0.0,0.0,0.0,0.0
846,0.3694446117872101,0.3545614450764356,1.58,1.58,0.7709628736438746,7.629879076230614,0.4822351,-1.499999,0.0,0.0,0.0,0.0
847,0.3698602167690375,0.35480603288165324,1.5798581560283687,1.5798581560283687,0.7709628736438746,7.629879076230614,0.47875336,-1.4699991,0.0,0.0,0.0,0.0
848,0.370273184844037,0.35504823557971393,1.5797163120567375,1.5797163120567375,0.7709628736438746,7.629879076230614,0.4751813,-1.4399991,0.0,0.0,0.0,0.0
849,0.3706834246439194,0.355288028376242,1.5795744680851063,1.5795744680851063,0.7709628736438746,7.629879076230614,0.47151983,-1.4099991,0.0,0.0,0.0,0.0
850,0.37109084558206357,0.35552538702304165,1.579432624113475,1.579432624113475,7.968972129918304,8.724095465609741,0.47661066,-1.4399991,0.0,0.0,0.0,0.0
851,0.3715030031792684,0.3557647274434037,1.5792907801418439,1.5792907801418439,7.968972129918304,8.724095465609741,0.4818106,-1.4699991,0.0,0.0,0.0,0.0
852,0.37192000549488174,0.356006078893838,1.5791489361702127,1.5791489361702127,7.968972129918304,8.724095465609741,0.48712236,-1.499999,0.0,0.0,0.0,0.0
853,0.3723419633261352,0.35624947112713146,1.5790070921985815,1.5790070921985815,7.968972129918304,8.724095465609741,0.4925487,-1.529999,0.0,0.0,0.0,0.0
